CONSTITUENT_ID,AGE,GENDER,CITY,STATE,COUNTRY,ZIPCODE,EMAIL,PHONE,MARRIED,CONSTITUENT_ID,No of Events Attended,CONSTITUENT_ID,Total Amount donated,Donated (yes/no)
1114760,67,Female,Bloomington,Illinois,USA,61701,0,1,0,NULL,0,NULL,0,0
1114961,66,Female,Nekoosa,Wisconsin,USA,54457,1,1,0,1114961,1,NULL,0,0
1115134,85,Female,Van Nuys,California,USA,91401,1,1,0,NULL,0,NULL,0,0
1115229,53,Female,Bloomington,Illinois,USA,61704,0,1,1,NULL,0,NULL,0,0
1115718,91,Female,,No State,USA,,0,1,0,NULL,0,1115718,75,1
1117738,0,Male,Northbrook,Illinois,USA,60062,0,1,1,NULL,0,NULL,0,0
111834,45,Female,"Kangnam Ku, Seoul",No State,KR,135 8,0,1,0,NULL,0,NULL,0,0
1119260,57,Female,Hillsboro,Missouri,USA,63050,0,0,0,NULL,0,NULL,0,0
111928,74,Female,Penfield,Illinois,USA,61862,0,1,1,111928,2,111928,875,1
111929,75,Male,Frederick,Maryland,USA,21702,1,1,1,NULL,0,111929,125,1
1119345,53,Female,Fort Wayne,Indiana,USA,46816,1,1,1,NULL,0,NULL,0,0
1119621,61,Female,Champaign,Illinois,USA,61820,1,1,1,NULL,0,NULL,0,0
1119700,53,Female,Davis,California,USA,95618,1,1,1,NULL,0,NULL,0,0
1119756,58,Male,Rockford,Illinois,USA,61114,0,1,0,NULL,0,NULL,0,0
1120789,0,Male,Deerfield,Illinois,USA,60015,0,1,0,NULL,0,1120789,50,1
1121078,65,Female,Spring,Texas,USA,77379,1,1,0,NULL,0,NULL,0,0
1122735,97,Female,Northbrook,Illinois,USA,60062,0,1,0,NULL,0,1122735,10,1
1123293,60,Female,Eau Claire,Wisconsin,USA,54701,0,1,0,NULL,0,NULL,0,0
1123297,60,Female,Vista,California,USA,92084,0,1,0,NULL,0,NULL,0,0
1123468,52,Female,Downers Grove,Illinois,USA,60515,1,1,1,NULL,0,NULL,0,0
1123563,51,Female,West Chicago,Illinois,USA,60185,1,1,1,NULL,0,NULL,0,0
1123579,74,Male,Poplar Grove        ,Illinois,USA,61065,0,1,0,NULL,0,NULL,0,0
1123590,54,Male,Lunenburg,Massachusetts,USA,1462,0,1,0,NULL,0,NULL,0,0
1123610,51,Female,Tinley Park,Illinois,USA,60477,1,1,0,NULL,0,NULL,0,0
1123752,55,Male,Mundelein,Illinois,USA,60060,1,1,1,NULL,0,NULL,0,0
1123761,60,Female,Monticello,Indiana,USA,47960,1,1,1,NULL,0,NULL,0,0
112415,50,Male,Tampa,Florida,USA,33609,1,1,1,112415,1,112415,25,1
1125067,79,Female,San Jose,California,USA,95132,1,1,1,NULL,0,1125067,2150,1
1127071,81,Male,Indianapolis,Indiana,USA,46203,0,1,0,NULL,0,NULL,0,0
113208,32,Female,Wheeling,Illinois,USA,60090,1,1,0,113208,1,NULL,0,0
1132183,57,Female,Peoria,Illinois,USA,61614,0,1,0,1132183,1,NULL,0,0
1132188,58,Female,Kalispell,Montana,USA,59901,0,1,0,NULL,0,NULL,0,0
1132373,52,Female,West Chester,Ohio,USA,45069,0,1,0,NULL,0,NULL,0,0
1132389,65,Female,Baltimore,Maryland,USA,21239,1,1,0,NULL,0,NULL,0,0
1132609,59,Female,Fort Collins,Colorado,USA,80525,1,1,1,NULL,0,NULL,0,0
1132676,57,Female,Riverdale,Georgia,USA,30274,1,1,1,NULL,0,NULL,0,0
1132696,57,Female,Bremerton,Washington,USA,98312,0,1,0,NULL,0,NULL,0,0
113272,34,Female,Indianapolis,Indiana,USA,46240,1,1,0,NULL,0,NULL,0,0
1132878,67,Female,Pekin,Illinois,USA,61554,1,1,0,NULL,0,1132878,10,1
113290,31,Female,Verona,Wisconsin,USA,53593,1,0,0,NULL,0,NULL,0,0
1134121,54,Female,Wheaton,Illinois,USA,60189,0,1,0,NULL,0,NULL,0,0
1135245,90,Male,,No State,USA,,0,1,1,NULL,0,NULL,0,0
1135432,0,Male,San Jose,California,USA,95123,0,1,0,NULL,0,NULL,0,0
113719,63,Female,Highland Park,New Jersey,USA,8904,1,1,1,113719,1,113719,1450,1
113735,74,Female,Corona,California,USA,92879,1,1,1,113735,1,113735,25,1
1139003,69,Female,East Peoria,Illinois,USA,61611,0,1,0,NULL,0,NULL,0,0
1139076,88,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1139077,69,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1139087,61,Female,Los Angeles,California,USA,90007,0,1,0,NULL,0,NULL,0,0
1139159,58,Male,Visalia,California,USA,93291,1,1,0,NULL,0,NULL,0,0
1139175,57,Female,Fayetteville,Georgia,USA,30214,1,1,0,NULL,0,NULL,0,0
1139182,68,Male,Mesa,Arizona,USA,85207,0,1,1,NULL,0,NULL,0,0
1139199,57,Male,Scottsdale,Arizona,USA,85259,1,1,0,NULL,0,NULL,0,0
1139208,67,Female,Clermont,Florida,USA,34711,0,1,0,NULL,0,NULL,0,0
1139248,69,Male,Columbus,Ohio,USA,43214,1,1,0,1139248,2,1139248,100,1
1139263,56,Male,Oxford,Michigan,USA,48370,0,1,0,NULL,0,NULL,0,0
1139391,54,Female,Columbus,Ohio,USA,43212,0,1,0,NULL,0,NULL,0,0
1139401,60,Female,Boulder,Colorado,USA,80301,1,1,1,NULL,0,NULL,0,0
1139429,55,Female,Buffalo Grove,Illinois,USA,60089,1,1,1,1139429,1,NULL,0,0
1139475,54,Female,Wyckoff,New Jersey,USA,7481,0,1,0,NULL,0,NULL,0,0
1140667,75,Male,Urbana              ,Illinois,USA,61801,0,0,1,NULL,0,NULL,0,0
1140690,57,Male,Lexington,Illinois,USA,61753,1,1,0,NULL,0,NULL,0,0
1140836,65,Male,Bloomington,Illinois,USA,61701,1,1,0,NULL,0,1140836,115,1
1140837,68,Female,Marion,Illinois,USA,62959,0,1,0,NULL,0,NULL,0,0
1140970,58,Female,Decatur,Illinois,USA,62526,0,1,1,NULL,0,NULL,0,0
1140990,66,Female,Avondale,Arizona,USA,85392,0,1,0,NULL,0,NULL,0,0
1141012,70,Male,Westerly,Rhode Island,USA,2891,0,1,0,NULL,0,NULL,0,0
1147221,57,Male,South Elgin,Illinois,USA,60177,0,1,0,NULL,0,NULL,0,0
1147256,80,Female,Michigan City,Indiana,USA,46360,1,1,0,NULL,0,NULL,0,0
1147487,56,Female,Vandalia            ,Illinois,USA,62471,0,1,0,NULL,0,NULL,0,0
1147518,61,Male,Rockford,Illinois,USA,61103,1,1,0,NULL,0,NULL,0,0
1147520,60,Male,"Taichung, Taiwan",No State,TW,400,0,0,1,1147520,1,NULL,0,0
1147656,64,Female,Bloomington,Illinois,USA,61704,0,1,0,1147656,1,NULL,0,0
1147663,54,Female,Corinth,Texas,USA,76210,0,1,0,NULL,0,NULL,0,0
1147749,60,Female,Prairie Du Sac,Wisconsin,USA,53578,1,1,1,NULL,0,NULL,0,0
1147820,68,Female,Arcola,Illinois,USA,61910,1,1,1,1147820,1,NULL,0,0
1147831,62,Female,Los Alamos,New Mexico,USA,87544,0,1,1,NULL,0,NULL,0,0
1147844,58,Male,Scottsdale,Arizona,USA,85258,0,1,0,NULL,0,NULL,0,0
1148620,0,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1148671,94,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1148762,93,Male,,No State,USA,,0,1,0,NULL,0,1148762,170,1
1149894,68,Male,APO,Armed Forces Europe/Canada/Middle East/Africa,USA,9096,1,1,1,NULL,0,NULL,0,0
1149900,59,Female,Groveland,Illinois,USA,61535,1,1,1,NULL,0,NULL,0,0
1149965,64,Male,Chicago,Illinois,USA,60614,0,1,1,NULL,0,NULL,0,0
1149972,59,Male,Tell City,Indiana,USA,47586,1,1,0,NULL,0,NULL,0,0
1150045,72,Female,Boerne,Texas,USA,78006,1,1,0,1150045,2,NULL,0,0
1150656,0,Male,Santa Fe,New Mexico,USA,87501,0,0,0,NULL,0,NULL,0,0
1151643,53,Female,Oak Park,Illinois,USA,60302,0,1,0,NULL,0,NULL,0,0
1151879,60,Female,Algonquin,Illinois,USA,60102,0,1,0,NULL,0,NULL,0,0
1155811,90,Female,,No State,USA,,0,1,1,NULL,0,NULL,0,0
1159449,82,Female,Tokyo,No State,JP,166,0,0,0,NULL,0,NULL,0,0
1160701,58,Female,Bloomington,Illinois,USA,61701,1,1,0,NULL,0,NULL,0,0
1160799,61,Female,Saint Petersburg,Florida,USA,33704,1,1,0,NULL,0,NULL,0,0
1160803,55,Female,Algonquin,Illinois,USA,60102,0,1,0,NULL,0,NULL,0,0
1160853,55,Female,Palm Beach Gardens,Florida,USA,33418,0,1,0,NULL,0,NULL,0,0
1160864,79,Female,Dubuque,Iowa,USA,52001,0,1,0,NULL,0,NULL,0,0
1160872,66,Male,Murphysboro,Illinois,USA,62966,0,1,0,NULL,0,1160872,225,1
1160873,58,Male,Portland,Oregon,USA,97236,0,1,0,NULL,0,NULL,0,0
1160878,56,Female,Saint Petersburg,Florida,USA,33712,1,1,0,NULL,0,NULL,0,0
1160887,62,Male,Mount Vernon,Illinois,USA,62864,0,1,0,NULL,0,NULL,0,0
1161223,54,Female,Springfield,Illinois,USA,62704,0,1,0,NULL,0,NULL,0,0
1161516,0,Male,Los Angeles,California,USA,90066,0,1,0,NULL,0,NULL,0,0
1162437,60,Female,Peru,Illinois,USA,61354,0,1,0,NULL,0,NULL,0,0
1162443,67,Male,Houston,Texas,USA,77008,0,1,0,NULL,0,NULL,0,0
1162463,67,Female,Danville,Illinois,USA,61832,1,1,0,NULL,0,NULL,0,0
1162495,55,Male,White Heath,Illinois,USA,61884,1,1,1,1162495,2,NULL,0,0
1162550,53,Female,Denver,Colorado,USA,80218,0,0,0,NULL,0,NULL,0,0
1162650,57,Female,Greensboro,North Carolina,USA,27406,1,1,0,NULL,0,1162650,20,1
1162687,51,Female,Swansea,Illinois,USA,62226,1,1,0,NULL,0,NULL,0,0
1162848,60,Female,Boyds,Maryland,USA,20841,1,1,1,NULL,0,1162848,790,1
1162876,51,Female,Medinah,Illinois,USA,60157,0,1,0,NULL,0,NULL,0,0
1163130,50,Female,Normal,Illinois,USA,61761,1,1,1,NULL,0,NULL,0,0
1163244,51,Female,Alexandria          ,Virginia,USA,22307,0,1,0,NULL,0,NULL,0,0
1163247,56,Female,Springfield,Illinois,USA,62707,0,1,1,1163247,1,NULL,0,0
1163269,67,Male,Mahomet,Illinois,USA,61853,0,1,1,1163269,1,NULL,0,0
1163404,58,Male,Mahomet,Illinois,USA,61853,0,1,0,1163404,1,NULL,0,0
1163523,72,Female,Streator,Illinois,USA,61364,0,1,0,NULL,0,NULL,0,0
1163883,88,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1164215,0,Female,Huntington Beach,California,USA,92648,0,1,0,NULL,0,NULL,0,0
1164222,90,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1166458,88,Female,Bloomfield,New Jersey,USA,7003,1,1,0,NULL,0,1166458,100,1
1171843,55,Female,Flagstaff,Arizona,USA,86005,1,1,1,NULL,0,1171843,40,1
1171893,56,Female,Caledonia,Illinois,USA,61011,1,1,1,NULL,0,1171893,50,1
1171913,57,Male,East Peoria,Illinois,USA,61611,0,1,0,NULL,0,NULL,0,0
1171922,53,Female,Mahomet,Illinois,USA,61853,1,1,0,NULL,0,NULL,0,0
1172301,62,Female,Taipei              ,No State,TW,     ,0,0,1,NULL,0,NULL,0,0
1172310,64,Female,Santa Barbara,California,USA,93109,0,1,0,NULL,0,NULL,0,0
1172325,51,Female,Trabuco Canyon,California,USA,92679,0,1,0,NULL,0,NULL,0,0
1172340,65,Female,"Thunder Bay, Ontario",No State,CA,P7E 5,0,0,0,NULL,0,NULL,0,0
1172439,63,Female,Elm Mott,Texas,USA,76640,0,1,1,NULL,0,NULL,0,0
1172471,78,Female,Champaign,Illinois,USA,61822,0,1,0,NULL,0,NULL,0,0
1172945,92,Male,Snellville,Georgia,USA,30078,1,0,0,NULL,0,NULL,0,0
1173175,0,Female,Topeka,Kansas,USA,66614,0,0,1,NULL,0,NULL,0,0
1173630,50,Female,Normal,Illinois,USA,61761,0,1,0,NULL,0,NULL,0,0
1174597,49,Female,New Lenox,Illinois,USA,60451,0,1,1,NULL,0,NULL,0,0
1175926,59,Female,Vinton,Iowa,USA,52349,1,1,0,NULL,0,NULL,0,0
1176049,66,Female,Decatur,Illinois,USA,62526,0,1,0,NULL,0,NULL,0,0
1176065,52,Female,Glen Allen,Virginia,USA,23059,0,1,0,NULL,0,NULL,0,0
1176092,59,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1176198,64,Female,Normal,Illinois,USA,61761,1,1,1,NULL,0,NULL,0,0
1176252,49,Female,Issaquah,Washington,USA,98027,0,1,1,NULL,0,NULL,0,0
1176255,49,Female,Evanston,Illinois,USA,60202,0,1,0,NULL,0,NULL,0,0
1177367,89,Male,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1177632,92,Female,Scottsdale,Arizona,USA,85255,0,1,1,NULL,0,NULL,0,0
1177672,85,Male,Phoenix,Arizona,USA,85067,0,1,1,NULL,0,NULL,0,0
1177715,0,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1180013,0,Female,Bloomington,Illinois,USA,61701,0,0,1,NULL,0,NULL,0,0
1182088,94,Male,,No State,USA,,1,1,0,1182088,2,1182088,1500,1
1182193,92,Female,,No State,USA,,0,1,1,NULL,0,1182193,65,1
1182958,49,Female,Aurora,Illinois,USA,60506,0,1,0,NULL,0,NULL,0,0
1183351,63,Male,Hudson,Illinois,USA,61748,1,0,0,NULL,0,NULL,0,0
1183352,52,Female,Caledonia,Illinois,USA,61011,1,1,1,NULL,0,1183352,25,1
1183354,71,Male,Valparaiso,Indiana,USA,46385,0,1,0,NULL,0,NULL,0,0
1183398,52,Male,Kankakee,Illinois,USA,60901,1,1,0,NULL,0,NULL,0,0
1183538,54,Female,Ypsilanti           ,Michigan,USA,48197,1,1,1,NULL,0,NULL,0,0
1183569,66,Female,Springfield,Illinois,USA,62711,1,1,1,NULL,0,NULL,0,0
1184398,0,Female,Schenectady,New York,USA,12309,0,0,0,NULL,0,NULL,0,0
1184503,109,Male,,No State,USA,,0,1,1,1184503,2,NULL,0,0
1184621,83,Female,Ithaca,New York,USA,14850,0,1,0,NULL,0,NULL,0,0
1187733,48,Female,Fishers,Indiana,USA,46038,0,1,0,NULL,0,NULL,0,0
1187792,51,Male,Effingham,Illinois,USA,62401,1,1,0,NULL,0,NULL,0,0
1188036,54,Female,Mendota,Illinois,USA,61342,0,1,0,NULL,0,NULL,0,0
1188038,52,Female,Pekin,Illinois,USA,61554,1,1,1,NULL,0,1188038,100,1
1189414,60,Female,Chicago,Illinois,USA,60649,1,1,1,NULL,0,NULL,0,0
1189607,51,Female,Lodi,Wisconsin,USA,53555,1,1,1,NULL,0,NULL,0,0
1189724,50,Female,Houston,Texas,USA,77083,0,1,0,NULL,0,NULL,0,0
1189766,51,Female,Decatur,Illinois,USA,62524,0,1,0,NULL,0,NULL,0,0
1195076,89,Male,Evanston,Illinois,USA,60201,0,1,1,NULL,0,1195076,20,1
1195237,93,Male,,No State,USA,,0,1,1,NULL,0,1195237,80,1
1195860,0,Female,Mendota Heights,Minnesota,USA,55118,0,1,0,NULL,0,1195860,20,1
1196135,48,Female,Batavia,Illinois,USA,60510,0,0,0,NULL,0,NULL,0,0
1196230,49,Female,Burr Ridge,Illinois,USA,60527,0,0,0,NULL,0,NULL,0,0
1196241,49,Female,Hawthorn Woods      ,Illinois,USA,60047,1,1,0,NULL,0,NULL,0,0
1196293,48,Female,Deerfield,Illinois,USA,60015,0,1,0,NULL,0,NULL,0,0
1196342,48,Female,Momence,Illinois,USA,60954,0,1,0,NULL,0,NULL,0,0
1196479,49,Female,Madison,Wisconsin,USA,53711,0,1,0,NULL,0,NULL,0,0
1196568,54,Female,Glenshaw,Pennsylvania,USA,15116,1,1,1,NULL,0,NULL,0,0
1196761,65,Female,Fairbanks,Alaska,USA,99775,0,1,1,1196761,1,NULL,0,0
119684,34,Female,Pendleton,Oregon,USA,97801,1,1,0,NULL,0,NULL,0,0
1196890,60,Female,Decatur,Illinois,USA,62526,1,1,1,NULL,0,NULL,0,0
1197495,0,Female,Chicago,Illinois,USA,60637,1,1,0,NULL,0,1197495,25,1
1197569,0,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1197678,94,Male,Milwaukee,Wisconsin,USA,53208,0,1,0,NULL,0,NULL,0,0
1199098,48,Female,Sycamore,Illinois,USA,60178,1,1,1,1199098,1,NULL,0,0
1199135,59,Female,Dexter,Missouri,USA,63841,0,1,0,NULL,0,NULL,0,0
1199256,53,Male,Bloomington,Illinois,USA,61704,0,1,1,NULL,0,NULL,0,0
1199318,48,Female,Pleasant Hill,California,USA,94523,1,1,0,NULL,0,NULL,0,0
1199319,54,Female,Decatur,Illinois,USA,62526,1,1,0,1199319,1,1199319,225,1
1199320,47,Female,Edwardsville,Illinois,USA,62025,0,1,0,NULL,0,NULL,0,0
1200034,0,Male,Lehigh Acres,Florida,USA,33973,0,1,0,NULL,0,NULL,0,0
1200161,84,Female,Surprise,Arizona,USA,85374,1,1,0,1200161,1,NULL,0,0
1200270,100,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1200544,52,Male,Burke,Virginia,USA,22015,1,1,0,NULL,0,NULL,0,0
1200588,60,Female,Spokane,Washington,USA,99217,0,1,0,NULL,0,NULL,0,0
1200679,59,Female,Korea 151           ,No State,KR,     ,0,0,0,NULL,0,NULL,0,0
1200753,48,Female,Frisco,Texas,USA,75034,0,1,0,NULL,0,NULL,0,0
1200971,54,Female,West Lafayette,Indiana,USA,47906,1,1,1,NULL,0,NULL,0,0
1201768,76,Female,San Rafael,California,USA,94901,0,1,0,NULL,0,NULL,0,0
1201793,0,Male,Lake Saint Louis,Missouri,USA,63367,0,1,0,NULL,0,NULL,0,0
1201810,0,Female,Surprise,Arizona,USA,85387,0,1,0,1201810,1,1201810,25,1
1201839,0,Male,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1204443,76,Female,Glendale,Arizona,USA,85308,0,1,0,NULL,0,NULL,0,0
1204474,86,Female,,No State,USA,,0,1,0,NULL,0,1204474,25,1
1205119,55,Male,Kenmore,Washington,USA,98028,1,1,0,NULL,0,1205119,20,1
1205136,49,Female,Grand Junction,Colorado,USA,81507,0,1,0,NULL,0,NULL,0,0
1206292,0,Female,Athens,Georgia,USA,30606,0,1,0,NULL,0,NULL,0,0
120676,50,Female,Pendleton,Kentucky,USA,40055,0,1,1,NULL,0,120676,125,1
120699,68,Male,Bellaire,Texas,USA,77401,1,1,0,120699,1,120699,25,1
1207086,81,Male,Ashland,Missouri,USA,65010,0,1,0,NULL,0,NULL,0,0
1207443,48,Male,Champaign,Illinois,USA,61820,1,1,1,NULL,0,NULL,0,0
1207714,50,Female,Winnebago,Illinois,USA,61088,0,1,0,NULL,0,NULL,0,0
1207787,66,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1207798,63,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1207967,60,Female,Baileyville,Illinois,USA,61007,0,1,0,NULL,0,NULL,0,0
1207976,46,Male,Vernon Hills,Illinois,USA,60061,0,1,0,NULL,0,NULL,0,0
120901,79,Female,Rockford,Illinois,USA,61114,1,1,0,120901,19,120901,150,1
1209387,95,Male,Monroe,Wisconsin,USA,53566,0,1,0,NULL,0,NULL,0,0
120970,66,Male,Springdale,Arkansas,USA,72764,0,1,1,NULL,0,120970,25,1
120998,50,Male,Seattle,Washington,USA,98118,1,1,1,NULL,0,120998,75,1
121013,68,Male,Oakland,California,USA,94609,1,1,0,NULL,0,121013,725,1
121320,62,Female,La Grange,Illinois,USA,60525,1,1,1,NULL,0,121320,25,1
1213225,0,Male,Broadview,Illinois,USA,60155,0,0,0,NULL,0,NULL,0,0
1213290,0,Male,San Francisco,California,USA,94112,0,1,0,NULL,0,NULL,0,0
1214224,52,Female,Downs,Illinois,USA,61736,0,1,1,NULL,0,1214224,55,1
121431,86,Male,Palm Harbor,Florida,USA,34683,1,1,1,NULL,0,121431,150,1
1214313,46,Female,Oak Park,Illinois,USA,60302,0,1,1,NULL,0,NULL,0,0
1214337,46,Female,Windsor,Colorado,USA,80550,0,1,0,NULL,0,NULL,0,0
1214373,68,Female,Omaha,Nebraska,USA,68154,0,1,0,1214373,2,NULL,0,0
1214679,48,Female,Dearborn,Michigan,USA,48124,0,1,1,NULL,0,NULL,0,0
1214989,49,Female,Edwardsville,Illinois,USA,62025,0,1,0,NULL,0,NULL,0,0
1215502,0,Male,Chicago,Illinois,USA,60657,0,0,0,NULL,0,NULL,0,0
1215553,0,Female,Evanston,Illinois,USA,60202,0,0,0,NULL,0,NULL,0,0
1215555,0,Female,Chicago,Illinois,USA,60612,0,0,0,NULL,0,NULL,0,0
1217830,0,Female,Joliet,Illinois,USA,60433,1,1,1,NULL,0,1217830,125,1
1219309,51,Female,Arlington Heights,Illinois,USA,60004,0,0,0,NULL,0,NULL,0,0
1220182,0,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1220221,0,Female,Urbana,Illinois,USA,61801,0,1,0,NULL,0,NULL,0,0
1220373,0,Male,Panorama City       ,California,USA,91402,0,0,0,NULL,0,NULL,0,0
1220382,0,Female,San Diego,California,USA,92106,0,1,1,NULL,0,1220382,400,1
1220696,56,Female,Evans,Colorado,USA,80620,1,1,0,NULL,0,NULL,0,0
1220863,52,Female,Wilmington,Illinois,USA,60481,1,1,0,NULL,0,NULL,0,0
1220951,62,Female,Creal Springs,Illinois,USA,62922,1,1,0,NULL,0,NULL,0,0
1221014,61,Female,,No State,USA,,1,1,1,NULL,0,NULL,0,0
1221028,79,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1221029,86,Female,,No State,USA,,0,1,1,NULL,0,NULL,0,0
1221030,76,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1224336,77,Female,Loveland,Colorado,USA,80538,0,1,1,NULL,0,1224336,755,1
1224458,0,Male,Kansas City,Missouri,USA,64131,0,0,1,NULL,0,NULL,0,0
1224472,0,Female,Bensenville,Illinois,USA,60106,0,1,0,NULL,0,NULL,0,0
1224673,0,Female,Flagstaff,Arizona,USA,86004,0,1,0,NULL,0,NULL,0,0
1225291,0,Female,Flossmoor,Illinois,USA,60422,0,0,0,NULL,0,NULL,0,0
1225373,50,Female,Chicago,Illinois,USA,60625,1,1,0,NULL,0,NULL,0,0
1225375,67,Female,Rantoul,Illinois,USA,61866,1,1,1,1225375,2,NULL,0,0
1225406,47,Female,Normal,Illinois,USA,61761,0,1,1,NULL,0,NULL,0,0
1225477,46,Female,Chicago,Illinois,USA,60614,0,1,1,NULL,0,NULL,0,0
1225595,59,Female,East Peoria,Illinois,USA,61611,1,1,0,NULL,0,NULL,0,0
1226555,76,Female,,No State,USA,,1,1,0,1226555,1,1226555,40,1
1226690,0,Male,Holiday Hills,Illinois,USA,60050,0,0,0,NULL,0,NULL,0,0
1226757,0,Female,Oak Park,Illinois,USA,60302,0,1,0,NULL,0,NULL,0,0
1226793,83,Male,Hattiesburg,Mississippi,USA,39402,0,1,1,NULL,0,NULL,0,0
1226794,0,Female,Denver,Colorado,USA,80209,0,0,0,NULL,0,NULL,0,0
1226799,0,Female,Chicago,Illinois,USA,60626,0,0,0,NULL,0,NULL,0,0
1227192,71,Female,Glen Ellyn,Illinois,USA,60137,1,1,0,1227192,1,NULL,0,0
1227299,0,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1227301,0,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1227379,0,Female,Saint Louis,Missouri,USA,63109,0,0,1,NULL,0,NULL,0,0
1227389,70,Female,Enfield,New Hampshire,USA,3748,1,1,1,NULL,0,1227389,180,1
1227591,0,Female,Princeton,Massachusetts,USA,1541,0,1,0,NULL,0,NULL,0,0
1227592,0,Female,Lake Oswego,Oregon,USA,97035,0,1,0,NULL,0,NULL,0,0
1227593,0,Male,Springfield,Illinois,USA,62702,1,1,0,1227593,1,NULL,0,0
1227615,0,Male,Chicago,Illinois,USA,60660,1,1,1,NULL,0,1227615,25,1
1227616,75,Male,Chicago,Illinois,USA,60617,1,1,1,1227616,1,1227616,2550,1
1227617,0,Male,Chicago,Illinois,USA,60626,1,1,0,NULL,0,1227617,50,1
1227618,0,Female,Phoenix,Arizona,USA,85053,0,0,0,NULL,0,NULL,0,0
1227619,81,Female,Virginia Beach,Virginia,USA,23451,1,1,0,NULL,0,1227619,100,1
1227909,58,Female,Charleston,Illinois,USA,61920,0,1,1,NULL,0,NULL,0,0
1228090,51,Female,Lexington,Massachusetts,USA,2421,0,1,0,NULL,0,NULL,0,0
1228231,79,Female,Champaign,Illinois,USA,61821,1,1,1,1228231,2,NULL,0,0
1228836,0,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1231548,98,Female,,No State,USA,,1,1,0,NULL,0,1231548,160,1
1231889,0,Female,Portage,Michigan,USA,49024,0,1,1,NULL,0,NULL,0,0
1231934,79,Female,Brooklyn,New York,USA,11203,0,1,0,NULL,0,NULL,0,0
1232111,64,Female,Frankfort,Illinois,USA,60423,1,1,1,NULL,0,NULL,0,0
1232137,64,Female,O Fallon,Illinois,USA,62269,1,1,0,NULL,0,NULL,0,0
1232322,63,Female,Springfield,Illinois,USA,62707,1,1,0,NULL,0,NULL,0,0
1232357,63,Female,Champaign,Illinois,USA,61820,1,1,0,NULL,0,NULL,0,0
1232598,45,Female,Peoria,Illinois,USA,61603,0,1,0,NULL,0,NULL,0,0
1232615,46,Female,Coppell,Texas,USA,75019,1,1,0,NULL,0,NULL,0,0
1232641,51,Female,East Peoria,Illinois,USA,61611,0,0,0,NULL,0,NULL,0,0
1232687,49,Female,Rockford,Illinois,USA,61108,1,1,0,1232687,1,NULL,0,0
1232743,63,Female,Valley Park,Missouri,USA,63088,1,1,1,NULL,0,NULL,0,0
1232783,48,Female,Mundelein,Illinois,USA,60060,0,1,0,NULL,0,NULL,0,0
1232785,68,Male,Gettysburg,Pennsylvania,USA,17325,0,1,1,NULL,0,NULL,0,0
1232797,59,Female,Kenosha,Wisconsin,USA,53142,0,1,0,NULL,0,NULL,0,0
1232851,48,Female,Lincoln,Illinois,USA,62656,1,1,0,NULL,0,NULL,0,0
1232894,70,Female,Mount Vernon,Illinois,USA,62864,1,1,0,NULL,0,NULL,0,0
1233001,71,Female,Peoria,Illinois,USA,61614,0,1,0,NULL,0,NULL,0,0
1233035,47,Female,Olympia,Washington,USA,98506,0,1,1,NULL,0,NULL,0,0
1233044,60,Female,Midland City,Alabama,USA,36350,0,1,0,NULL,0,NULL,0,0
1233045,48,Female,Ashton,Maryland,USA,20861,0,1,0,NULL,0,NULL,0,0
1233048,52,Female,Davenport,Iowa,USA,52804,1,1,0,NULL,0,NULL,0,0
1233138,50,Female,Ocean Springs,Mississippi,USA,39564,0,1,0,NULL,0,NULL,0,0
1233150,66,Female,Tremont,Illinois,USA,61568,0,1,1,NULL,0,NULL,0,0
1233454,0,Female,,No State,USA,,0,0,1,NULL,0,NULL,0,0
1233541,61,Female,Granville,Ohio,USA,43023,0,1,1,NULL,0,NULL,0,0
1233828,0,Female,Evanston,Illinois,USA,60202,0,0,1,NULL,0,NULL,0,0
1234277,75,Female,Schaumburg,Illinois,USA,60193,0,1,1,NULL,0,1234277,85,1
1244723,50,Female,Fort Worth,Texas,USA,76109,1,1,1,NULL,0,1244723,550,1
1244726,54,Female,Champaign,Illinois,USA,61822,1,1,1,NULL,0,1244726,110,1
1244796,61,Female,Yona,Guam,USA,96915,0,1,1,NULL,0,NULL,0,0
